year,month,day,Time,EC/Hour,avgTemp/Hour,Weekday
2015,6,11,16:00,0.190000000000055,23,Thursday
2015,6,11,17:00,0.100000000000051,22,Thursday
2015,6,11,18:00,0.0999999999999091,22,Thursday
2015,6,11,19:00,0.0900000000000034,21,Thursday
2015,6,11,20:00,0.160000000000053,20,Thursday
2015,6,11,21:00,0.160000000000053,20,Thursday
2015,6,11,22:00,0.0899999999998613,19,Thursday
2015,6,11,23:00,12.4600000000001,18,Thursday
2015,6,12,0:00,0.139999999999958,17,Friday
2015,6,12,1:00,0.100000000000051,16,Friday
2015,6,12,2:00,0.0999999999999091,15,Friday
2015,6,12,3:00,0.190000000000055,15,Friday
2015,6,12,4:00,0.120000000000005,14,Friday
2015,6,12,5:00,1.14000000000004,15,Friday
2015,6,12,6:00,2.39999999999995,17,Friday
2015,6,12,7:00,0.150000000000006,18,Friday
2015,6,12,8:00,0.100000000000051,20,Friday
2015,6,12,9:00,0.0999999999999091,21,Friday
2015,6,12,10:00,0.190000000000055,23,Friday
2015,6,12,11:00,0.120000000000005,24,Friday
2015,6,12,12:00,0.100000000000051,25,Friday
2015,6,12,13:00,0.0899999999998613,26,Friday
2015,6,12,14:00,0.150000000000006,26,Friday
2015,6,12,15:00,7.20000000000013,26,Friday
2015,6,12,16:00,1.14999999999995,26,Friday
2015,6,12,17:00,0.100000000000051,25,Friday
2015,6,12,18:00,0.139999999999958,24,Friday
2015,6,12,19:00,0.150000000000006,23,Friday
2015,6,12,20:00,0.120000000000005,22,Friday
2015,6,12,21:00,0.0999999999999091,21,Friday
2015,6,12,22:00,0.190000000000055,20,Friday
2015,6,12,23:00,0.100000000000051,19,Friday
2015,6,13,0:00,0.0999999999999091,18,Saturday
2015,6,13,1:00,0.190000000000055,17,Saturday
2015,6,13,2:00,0.120000000000005,17,Saturday
